Segment,State,Category,SubCategory,Sales,Quantity,Discount,Profit,Shipping Cost
Corporate,Illinois,Office Supplies,Binders,2.864,4,0.8,-4.5824,0.82
Consumer,Massachusetts,Office Supplies,Storage,11.21,1,0,3.363,0.82
Corporate,Wisconsin,Technology,Accessories,29.34,3,0,10.8558,0.82
Home Office,California,Office Supplies,Paper,11.76,2,0,5.7624,0.82
Consumer,Ohio,Office Supplies,Envelopes,15.84,2,0.2,5.544,0.82
Consumer,Texas,Office Supplies,Binders,8.88,5,0.8,-13.32,0.82
Corporate,Nebraska,Office Supplies,Binders,7.04,2,0,3.3088,0.81
Corporate,California,Office Supplies,Binders,14.016,4,0.2,4.9056,0.81
Consumer,California,Office Supplies,Art,5.88,2,0,1.5876,0.81
Home Office,Pennsylvania,Office Supplies,Labels,10.08,2,0.2,3.276,0.81
Consumer,Illinois,Office Supplies,Binders,12.176,4,0.8,-18.8728,0.81
Corporate,Texas,Office Supplies,Labels,6.264,3,0.2,2.0358,0.81
Corporate,Texas,Office Supplies,Binders,4.312,2,0.8,-6.8992,0.81
Consumer,New Jersey,Technology,Accessories,31.8,3,0,13.674,0.81
Consumer,Texas,Office Supplies,Paper,4.832,1,0.2,1.6308,0.81
Corporate,Washington,Office Supplies,Binders,12.096,7,0.2,4.2336,0.8
Consumer,Texas,Office Supplies,Art,10.192,7,0.2,3.185,0.8
Consumer,Maryland,Office Supplies,Fasteners,15.8,4,0,5.056,0.8
Corporate,Texas,Office Supplies,Binders,6.874,7,0.8,-10.6547,0.8
Corporate,New York,Office Supplies,Labels,8.67,3,0,4.0749,0.8
Home Office,California,Office Supplies,Paper,12.9,2,0,6.321,0.8
Consumer,Texas,Office Supplies,Paper,5.184,1,0.2,1.8792,0.8
Consumer,California,Office Supplies,Binders,8.096,2,0.2,2.7324,0.8
Consumer,New York,Furniture,Furnishings,14.89,1,0,4.0203,0.8
Consumer,California,Furniture,Furnishings,25.08,6,0,9.0288,0.8
Consumer,Texas,Office Supplies,Supplies,5.888,2,0.2,-1.3248,0.8
Home Office,Ohio,Furniture,Furnishings,7.712,2,0.2,1.7352,0.8
Consumer,Ohio,Office Supplies,Art,9.912,3,0.2,1.239,0.8
Consumer,Illinois,Office Supplies,Binders,7.656,6,0.8,-13.0152,0.8
Corporate,Illinois,Furniture,Furnishings,8.544,2,0.6,-7.476,0.8
Consumer,Texas,Office Supplies,Supplies,13.344,2,0.2,1.0008,0.8
Consumer,Virginia,Office Supplies,Binders,15.6,5,0,7.644,0.8
Home Office,New York,Office Supplies,Fasteners,7.56,6,0,0.3024,0.8
Corporate,Pennsylvania,Office Supplies,Paper,10.272,3,0.2,3.21,0.8
Consumer,California,Office Supplies,Labels,8.26,2,0,3.7996,0.8
Corporate,Texas,Office Supplies,Binders,7.98,5,0.8,-13.167,0.8
Corporate,Pennsylvania,Office Supplies,Paper,6.848,2,0.2,2.14,0.8
Consumer,Pennsylvania,Office Supplies,Binders,13.194,2,0.7,-8.796,0.8
Home Office,California,Office Supplies,Paper,13.36,2,0,6.4128,0.8
Consumer,Ohio,Office Supplies,Binders,19.776,4,0.7,-13.8432,0.79
Consumer,New York,Office Supplies,Paper,11.36,2,0,5.2256,0.79
Consumer,New York,Office Supplies,Paper,6.48,1,0,3.1104,0.79
Corporate,Pennsylvania,Office Supplies,Art,6.848,2,0.2,0.5992,0.79
Consumer,Texas,Furniture,Furnishings,6.688,4,0.6,-4.0128,0.79
Home Office,New Jersey,Office Supplies,Binders,14.46,3,0,7.0854,0.79
Consumer,Arizona,Furniture,Furnishings,7.712,2,0.2,1.7352,0.79
Consumer,Tennessee,Office Supplies,Paper,10.368,2,0.2,3.6288,0.79
Corporate,California,Furniture,Tables,24.368,2,0.2,-3.3506,0.79
Home Office,Texas,Office Supplies,Envelopes,12.224,2,0.2,4.4312,0.79
Home Office,California,Office Supplies,Paper,6.48,1,0,3.1752,0.79
Corporate,Texas,Office Supplies,Paper,15.552,3,0.2,5.6376,0.79
Consumer,Texas,Office Supplies,Binders,12.588,3,0.8,-20.1408,0.79
Corporate,Florida,Office Supplies,Binders,13.392,8,0.7,-9.8208,0.79
Corporate,Michigan,Office Supplies,Paper,15.96,2,0,7.98,0.79
Consumer,Connecticut,Office Supplies,Art,6.7,1,0,2.211,0.79
Home Office,California,Office Supplies,Binders,7.712,2,0.2,2.7956,0.79
Consumer,Illinois,Office Supplies,Binders,17.904,6,0.8,-31.332,0.79
Corporate,Illinois,Office Supplies,Paper,175.872,4,0.2,63.7536,0.79
Consumer,Pennsylvania,Office Supplies,Supplies,9.184,2,0.2,1.148,0.79
Home Office,California,Technology,Phones,203.976,3,0.2,25.497,0.79
Consumer,Nebraska,Technology,Phones,29.97,3,0,0.2997,0.79
Consumer,Texas,Office Supplies,Storage,18.936,3,0.2,-3.7872,0.79
Corporate,California,Office Supplies,Paper,20.56,2,0,9.6632,0.79
Corporate,Texas,Office Supplies,Paper,15.552,3,0.2,5.6376,0.79
Home Office,Iowa,Office Supplies,Paper,106.32,3,0,49.9704,0.79
Home Office,Texas,Office Supplies,Binders,4.144,4,0.8,-6.4232,0.79
Consumer,Indiana,Office Supplies,Labels,12.39,3,0,5.6994,0.79
Consumer,Florida,Office Supplies,Art,4.032,2,0.2,1.0584,0.79
Home Office,Louisiana,Technology,Accessories,29,2,0,7.25,0.78
Home Office,Texas,Technology,Phones,7.992,1,0.2,0.5994,0.78
Home Office,California,Furniture,Furnishings,9.94,2,0,3.0814,0.78
Consumer,Pennsylvania,Office Supplies,Storage,11.168,2,0.2,-2.5128,0.78
Corporate,New York,Office Supplies,Art,4.92,3,0,2.214,0.78
Consumer,New York,Office Supplies,Binders,14.624,2,0.2,5.1184,0.78
Home Office,Washington,Office Supplies,Art,13.9,5,0,5.56,0.78
Corporate,Pennsylvania,Technology,Phones,23.988,2,0.4,-15.992,0.78
Consumer,Alabama,Furniture,Furnishings,8.96,2,0,2.7776,0.78
Consumer,Oregon,Office Supplies,Binders,6.456,4,0.7,-4.5192,0.78
Corporate,Pennsylvania,Office Supplies,Fasteners,10.584,7,0.2,-2.3814,0.78
Consumer,Washington,Office Supplies,Binders,14.952,3,0.2,5.4201,0.78
Consumer,Texas,Office Supplies,Art,7.12,5,0.2,0.712,0.78
Consumer,Ohio,Office Supplies,Binders,10.782,3,0.7,-7.9068,0.78
Corporate,Florida,Office Supplies,Paper,20.736,4,0.2,7.2576,0.78
Corporate,New York,Furniture,Furnishings,10.02,3,0,4.4088,0.78
Consumer,Kentucky,Office Supplies,Fasteners,10.74,3,0,5.2626,0.77
Corporate,New York,Office Supplies,Binders,9.144,3,0.2,3.2004,0.77
Consumer,District of Columbia,Office Supplies,Paper,12.7,2,0,5.842,0.77
Home Office,California,Office Supplies,Labels,20.88,8,0,9.6048,0.77
Home Office,Arizona,Office Supplies,Binders,9.156,2,0.7,-6.104,0.77
Home Office,Pennsylvania,Office Supplies,Fasteners,5.68,2,0.2,1.917,0.77
Corporate,California,Office Supplies,Supplies,16.9,2,0,5.07,0.77
Consumer,Texas,Office Supplies,Paper,5.184,1,0.2,1.8792,0.77
Consumer,Illinois,Office Supplies,Fasteners,10.528,4,0.2,3.29,0.77
Home Office,Wisconsin,Office Supplies,Supplies,21.81,3,0,5.8887,0.77
Corporate,Texas,Office Supplies,Appliances,8.712,2,0.8,-19.602,0.77
Consumer,Michigan,Office Supplies,Envelopes,17.48,2,0,8.2156,0.77
Consumer,New York,Office Supplies,Paper,8.96,2,0,4.3904,0.77
Consumer,California,Office Supplies,Binders,13.208,1,0.2,4.6228,0.77
Corporate,Florida,Office Supplies,Binders,4.419,3,0.7,-3.0933,0.77
Corporate,Wisconsin,Office Supplies,Binders,17.52,4,0,8.4096,0.77
Consumer,Texas,Office Supplies,Binders,10.78,5,0.8,-17.248,0.77
Consumer,Michigan,Office Supplies,Art,11.96,2,0,2.99,0.77
Consumer,New York,Office Supplies,Binders,9.28,2,0.2,3.248,0.77
Home Office,California,Office Supplies,Binders,5.104,1,0.2,1.6588,0.77
Consumer,Illinois,Office Supplies,Binders,10.43,5,0.8,-18.2525,0.77
Consumer,California,Office Supplies,Paper,10.9,5,0,5.123,0.77
Consumer,Arizona,Office Supplies,Binders,4.401,3,0.7,-3.5208,0.76
Consumer,North Carolina,Technology,Phones,7.92,5,0.2,0.693,0.76
Consumer,Pennsylvania,Office Supplies,Envelopes,9.344,1,0.2,3.504,0.76
Consumer,Pennsylvania,Office Supplies,Binders,11.61,2,0.7,-9.288,0.76
Consumer,California,Office Supplies,Art,14.7,5,0,6.615,0.76
Home Office,North Carolina,Office Supplies,Paper,7.968,2,0.2,2.6892,0.76
Consumer,Washington,Office Supplies,Art,5.88,2,0,2.646,0.76
Consumer,Florida,Office Supplies,Binders,12.294,1,0.7,-8.6058,0.76
Consumer,North Carolina,Office Supplies,Binders,12.843,3,0.7,-9.8463,0.76
Corporate,Texas,Office Supplies,Paper,9.248,2,0.2,3.3524,0.76
Corporate,New York,Furniture,Furnishings,10.02,3,0,4.4088,0.76
Corporate,Pennsylvania,Office Supplies,Fasteners,12.672,8,0.2,2.6928,0.76
Consumer,Ohio,Office Supplies,Binders,8.952,2,0.7,-7.46,0.76
Consumer,Pennsylvania,Office Supplies,Art,7.872,3,0.2,0.5904,0.76
Consumer,Illinois,Office Supplies,Binders,8.568,3,0.8,-14.5656,0.76
Home Office,Delaware,Office Supplies,Art,8.64,3,0,2.5056,0.76
Consumer,Arizona,Office Supplies,Storage,10.744,1,0.2,0.8058,0.76
Corporate,Tennessee,Office Supplies,Storage,22.512,3,0.2,2.2512,0.76
Home Office,Arizona,Office Supplies,Binders,4.938,2,0.7,-3.6212,0.76
Home Office,Pennsylvania,Office Supplies,Paper,5.88,1,0.2,1.9845,0.76
Corporate,Delaware,Office Supplies,Paper,4.98,1,0,2.3406,0.76
Consumer,Pennsylvania,Office Supplies,Binders,9.618,2,0.7,-7.0532,0.75
Corporate,North Carolina,Office Supplies,Art,9.552,3,0.2,1.5522,0.75
Corporate,Pennsylvania,Office Supplies,Binders,2.502,3,0.7,-1.7514,0.75
Consumer,Florida,Office Supplies,Envelopes,7.824,1,0.2,2.934,0.75
Consumer,California,Office Supplies,Binders,6.72,5,0.2,2.352,0.75
Consumer,Illinois,Office Supplies,Paper,11.168,2,0.2,3.7692,0.75
Home Office,Pennsylvania,Furniture,Furnishings,7.584,1,0.2,2.37,0.75
Consumer,Colorado,Office Supplies,Binders,3.168,4,0.7,-2.5344,0.75
Consumer,Washington,Office Supplies,Labels,9.96,2,0,4.5816,0.75
Corporate,Kentucky,Office Supplies,Art,5.64,3,0,1.6356,0.75
Consumer,Washington,Technology,Accessories,234.95,5,0,32.893,0.75
Consumer,Pennsylvania,Office Supplies,Binders,4.896,3,0.7,-3.4272,0.74
Consumer,New York,Office Supplies,Labels,20.7,2,0,9.936,0.74
Corporate,Kentucky,Office Supplies,Paper,5.78,1,0,2.8322,0.74
Consumer,Texas,Office Supplies,Binders,14.112,9,0.8,-21.168,0.74
Consumer,Pennsylvania,Office Supplies,Labels,5.04,2,0.2,1.764,0.74
Consumer,Texas,Office Supplies,Supplies,6.672,1,0.2,0.5004,0.74
Home Office,New Jersey,Office Supplies,Supplies,27.93,3,0,8.0997,0.74
Consumer,California,Office Supplies,Binders,3.984,1,0.2,1.3944,0.74
Corporate,Alabama,Office Supplies,Art,24.78,6,0,6.9384,0.74
Corporate,Pennsylvania,Office Supplies,Binders,9.522,1,0.7,-6.9828,0.74
Consumer,New York,Office Supplies,Supplies,7.76,2,0,2.2504,0.74
Corporate,Mississippi,Office Supplies,Binders,11.43,3,0,5.3721,0.74
Home Office,Texas,Office Supplies,Binders,5.232,4,0.8,-8.1096,0.74
Consumer,Washington,Office Supplies,Binders,8.32,5,0.2,2.808,0.74
Consumer,Texas,Office Supplies,Paper,26.72,5,0.2,9.352,0.74
Corporate,Wisconsin,Furniture,Furnishings,16.74,2,0,4.3524,0.74
Home Office,Washington,Office Supplies,Fasteners,13.02,7,0,0.3906,0.74
Consumer,California,Office Supplies,Appliances,8.67,1,0,2.3409,0.74
Consumer,Ohio,Office Supplies,Art,7.408,2,0.2,1.2038,0.73
Corporate,New York,Furniture,Furnishings,9.94,2,0,3.0814,0.73
Home Office,New Jersey,Office Supplies,Paper,6.48,1,0,3.1752,0.73
Home Office,California,Office Supplies,Appliances,8.62,1,0,2.2412,0.73
Consumer,North Carolina,Furniture,Furnishings,14.272,8,0.2,4.2816,0.73
Home Office,Florida,Office Supplies,Paper,10.368,2,0.2,3.6288,0.73
Corporate,California,Office Supplies,Art,8.56,2,0,2.4824,0.73
Home Office,Pennsylvania,Office Supplies,Binders,10.428,4,0.7,-6.952,0.73
Home Office,Texas,Office Supplies,Art,6.368,2,0.2,1.0348,0.73
Corporate,Pennsylvania,Technology,Accessories,10.312,1,0.2,-1.289,0.73
Consumer,Iowa,Office Supplies,Envelopes,6.12,3,0,2.8764,0.73
Consumer,Florida,Technology,Accessories,18.464,2,0.2,2.308,0.73
Home Office,New Jersey,Furniture,Furnishings,8.92,4,0,3.9248,0.73
Consumer,Illinois,Office Supplies,Art,14.112,6,0.2,1.2348,0.73
Corporate,Colorado,Office Supplies,Binders,22.62,2,0.7,-15.08,0.72
Consumer,Ohio,Office Supplies,Art,7.152,3,0.2,0.7152,0.72
Corporate,North Carolina,Office Supplies,Paper,10.368,2,0.2,3.6288,0.72
Home Office,New Jersey,Office Supplies,Fasteners,7.16,2,0,3.58,0.72
Home Office,Florida,Office Supplies,Art,15.528,3,0.2,4.8525,0.72
Consumer,Tennessee,Office Supplies,Paper,16.496,2,0.2,5.5674,0.72
Corporate,Texas,Technology,Accessories,5.544,7,0.2,1.6632,0.72
Corporate,California,Office Supplies,Binders,12.672,2,0.2,4.752,0.72
Consumer,Maryland,Office Supplies,Paper,4.77,1,0,2.1465,0.72
Corporate,Pennsylvania,Office Supplies,Binders,3.762,3,0.7,-2.7588,0.72
Corporate,California,Office Supplies,Paper,8.96,2,0,4.3904,0.72
Consumer,Florida,Office Supplies,Art,4.448,2,0.2,1.112,0.72
Consumer,North Carolina,Office Supplies,Binders,13.092,4,0.7,-10.0372,0.72
Consumer,Illinois,Office Supplies,Art,9.344,2,0.2,3.1536,0.72
Corporate,New Jersey,Office Supplies,Binders,5.76,2,0,2.8224,0.72
Corporate,North Carolina,Office Supplies,Paper,10.272,3,0.2,3.4668,0.72
Corporate,Texas,Office Supplies,Appliances,13.762,1,0.8,-24.7716,0.72
Home Office,Florida,Office Supplies,Paper,10.528,4,0.2,3.4216,0.72
Consumer,New York,Office Supplies,Art,5.96,2,0,1.6688,0.71
Consumer,Georgia,Office Supplies,Paper,4.36,2,0,2.0492,0.71
Home Office,Indiana,Office Supplies,Art,10.16,1,0,2.6416,0.71
Consumer,Texas,Technology,Phones,40.68,3,0.2,-9.153,0.71
Home Office,Florida,Office Supplies,Labels,11.952,3,0.2,3.8844,0.71
Corporate,Illinois,Office Supplies,Binders,3.24,9,0.8,-5.184,0.71
Home Office,Illinois,Office Supplies,Storage,12.672,3,0.2,-3.168,0.71
Corporate,Texas,Office Supplies,Binders,11.394,9,0.8,-17.6607,0.71
Home Office,California,Office Supplies,Binders,6.368,2,0.2,2.1492,0.71
Home Office,Washington,Furniture,Furnishings,15.84,3,0,4.9104,0.71
Home Office,Rhode Island,Office Supplies,Paper,8.4,2,0,4.116,0.71
Consumer,Washington,Office Supplies,Fasteners,19.6,5,0,9.604,0.71
Corporate,New York,Office Supplies,Binders,7.752,3,0.2,2.8101,0.71
Consumer,Michigan,Furniture,Furnishings,14.73,3,0,4.8609,0.71
Corporate,Virginia,Office Supplies,Paper,12.96,2,0,6.3504,0.71
Consumer,North Carolina,Office Supplies,Binders,6.408,4,0.7,-4.9128,0.71
Consumer,Washington,Office Supplies,Fasteners,10.47,3,0,4.8162,0.71
Consumer,New York,Office Supplies,Appliances,17.48,4,0,4.5448,0.71
Corporate,New Jersey,Office Supplies,Art,11.12,4,0,2.8912,0.71
Home Office,Illinois,Furniture,Furnishings,8.736,3,0.6,-4.8048,0.71
Consumer,California,Office Supplies,Art,8.64,3,0,2.4192,0.71
Corporate,California,Office Supplies,Binders,36.024,3,0.2,11.7078,0.71
Corporate,California,Office Supplies,Appliances,15.8,4,0,4.108,0.71
Consumer,North Carolina,Office Supplies,Binders,6.048,7,0.7,-4.2336,0.71
Consumer,Texas,Office Supplies,Labels,4.928,2,0.2,1.7248,0.71
Home Office,Delaware,Office Supplies,Paper,11.54,1,0,5.5392,0.71
Consumer,Connecticut,Office Supplies,Paper,7.78,1,0,3.501,0.71
Corporate,New York,Office Supplies,Art,11.2,7,0,4.816,0.71
Corporate,California,Office Supplies,Art,9.32,4,0,2.7028,0.7
Consumer,Florida,Office Supplies,Paper,15.552,3,0.2,5.4432,0.7
Consumer,Texas,Office Supplies,Binders,6.9,3,0.8,-12.075,0.7
Home Office,South Carolina,Office Supplies,Paper,25.92,4,0,12.4416,0.7
Consumer,Illinois,Office Supplies,Binders,8.85,5,0.8,-13.7175,0.7
Consumer,Texas,Office Supplies,Binders,3.648,3,0.8,-6.0192,0.7
Corporate,California,Office Supplies,Labels,9.24,3,0,4.4352,0.7
Consumer,Connecticut,Office Supplies,Binders,10.36,2,0,5.0764,0.7
Consumer,California,Office Supplies,Binders,5.184,3,0.2,1.8144,0.7
Consumer,Illinois,Technology,Phones,11.12,2,0.2,3.475,0.7
Consumer,New York,Office Supplies,Supplies,10.95,3,0,3.285,0.7
Consumer,Texas,Technology,Phones,7.992,1,0.2,0.6993,0.7
Consumer,New Jersey,Office Supplies,Labels,6.16,2,0,2.9568,0.7
Corporate,Delaware,Office Supplies,Binders,11.12,4,0,5.4488,0.7
Consumer,California,Office Supplies,Binders,11.808,3,0.2,4.1328,0.7
Corporate,Illinois,Office Supplies,Paper,8.904,3,0.2,3.339,0.7
Consumer,New York,Office Supplies,Paper,18.54,2,0,8.7138,0.7
Corporate,California,Office Supplies,Binders,8.928,2,0.2,3.1248,0.7
Home Office,Washington,Technology,Machines,11.56,1,0.2,3.757,0.7
Consumer,Connecticut,Office Supplies,Binders,9.84,2,0,4.7232,0.7
Consumer,California,Technology,Accessories,13.98,2,0,6.1512,0.69
Home Office,Washington,Office Supplies,Art,6.63,3,0,1.7901,0.69
Consumer,New York,Office Supplies,Envelopes,8.26,2,0,3.7996,0.69
Consumer,Colorado,Office Supplies,Binders,18.882,3,0.7,-13.8468,0.69
Corporate,New York,Office Supplies,Art,11.52,4,0,3.3408,0.69
Corporate,Florida,Office Supplies,Binders,5.184,6,0.7,-3.6288,0.69
Corporate,Texas,Office Supplies,Binders,6.588,3,0.8,-10.2114,0.69
Home Office,California,Office Supplies,Fasteners,5,1,0,2.4,0.69
Consumer,Ohio,Office Supplies,Binders,13.023,1,0.7,-10.4184,0.69
Corporate,Texas,Office Supplies,Art,16.464,7,0.2,1.4406,0.69
Consumer,New York,Office Supplies,Envelopes,16.52,4,0,7.5992,0.69
Consumer,North Carolina,Office Supplies,Supplies,12.768,2,0.2,1.4364,0.69
Corporate,Indiana,Office Supplies,Paper,9.08,2,0,4.086,0.69
Consumer,Washington,Office Supplies,Art,9.21,3,0,2.3025,0.69
Home Office,Washington,Office Supplies,Paper,18.54,2,0,8.7138,0.69
Corporate,Massachusetts,Office Supplies,Art,6.68,2,0,2.004,0.69
Consumer,Arizona,Office Supplies,Paper,6.368,2,0.2,2.388,0.69
Consumer,Nebraska,Office Supplies,Binders,17.43,3,0,8.0178,0.69
Corporate,North Carolina,Furniture,Furnishings,17.088,2,0.2,1.068,0.69
Consumer,Washington,Office Supplies,Paper,12.96,2,0,6.2208,0.69
Consumer,Massachusetts,Office Supplies,Paper,22.72,4,0,10.224,0.69
Consumer,California,Office Supplies,Fasteners,10.9,5,0,3.597,0.69
Consumer,Michigan,Technology,Phones,8.78,1,0,2.2828,0.69
Home Office,Texas,Office Supplies,Binders,5.8,5,0.8,-10.15,0.69
Consumer,Ohio,Office Supplies,Binders,8.856,6,0.7,-6.4944,0.69
Corporate,Texas,Office Supplies,Binders,18.528,6,0.8,-27.792,0.69
Corporate,Washington,Office Supplies,Storage,16.06,1,0,4.1756,0.69
Home Office,Washington,Office Supplies,Labels,12.32,4,0,5.9136,0.69
Consumer,Illinois,Office Supplies,Paper,15.552,3,0.2,5.4432,0.69
Consumer,California,Office Supplies,Binders,15.24,5,0.2,5.1435,0.68
Home Office,California,Office Supplies,Paper,4.28,1,0,1.926,0.68
Home Office,New York,Office Supplies,Art,15.48,3,0,4.4892,0.68
Corporate,Indiana,Office Supplies,Paper,14.94,3,0,7.3206,0.68
Consumer,California,Office Supplies,Art,4.13,1,0,1.1564,0.68
Home Office,California,Furniture,Furnishings,4.95,1,0,2.178,0.68
Consumer,California,Office Supplies,Envelopes,11.8,4,0,5.664,0.68
Consumer,Wisconsin,Office Supplies,Binders,12.39,3,0,5.8233,0.68
Corporate,New York,Office Supplies,Binders,4.992,3,0.2,1.6848,0.68
Corporate,California,Furniture,Furnishings,6.28,1,0,2.6376,0.68
Consumer,Texas,Office Supplies,Binders,3.798,1,0.8,-6.0768,0.68
Consumer,New York,Office Supplies,Paper,23.66,7,0,10.8836,0.68
Consumer,Ohio,Office Supplies,Binders,2.214,3,0.7,-1.476,0.68
Corporate,Tennessee,Technology,Accessories,18.528,2,0.2,4.4004,0.68
Consumer,Pennsylvania,Office Supplies,Binders,6.858,6,0.7,-5.715,0.67
Home Office,New York,Office Supplies,Binders,3.048,1,0.2,1.0668,0.67
Consumer,Washington,Office Supplies,Binders,13.904,2,0.2,5.214,0.67
Corporate,Illinois,Office Supplies,Paper,5.184,1,0.2,1.8144,0.67
Corporate,Texas,Office Supplies,Art,9.328,1,0.2,0.8162,0.67
Consumer,North Carolina,Office Supplies,Art,8.76,5,0.2,0.7665,0.67
Home Office,California,Office Supplies,Binders,4.304,1,0.2,1.5602,0.67
Corporate,Texas,Office Supplies,Binders,9.156,3,0.8,-13.734,0.67
Corporate,California,Office Supplies,Paper,12.96,2,0,6.2208,0.67
Consumer,New York,Office Supplies,Binders,10.512,3,0.2,3.6792,0.67
Consumer,California,Office Supplies,Appliances,7.78,2,0,2.0228,0.67
Corporate,California,Office Supplies,Paper,26.72,4,0,12.8256,0.67
Consumer,California,Furniture,Furnishings,51.75,1,0,15.525,0.67
Consumer,Kentucky,Office Supplies,Art,5.28,3,0,2.5344,0.67
Corporate,Oklahoma,Office Supplies,Art,12.39,3,0,3.4692,0.67
Consumer,Massachusetts,Office Supplies,Paper,19.44,3,0,9.3312,0.67
Consumer,Pennsylvania,Office Supplies,Binders,3.882,2,0.7,-2.588,0.67
Consumer,Delaware,Office Supplies,Paper,16.45,5,0,7.567,0.67
Corporate,Washington,Office Supplies,Binders,18.368,4,0.2,5.9696,0.67
Corporate,Texas,Office Supplies,Binders,8.552,2,0.8,-13.6832,0.67
Home Office,California,Office Supplies,Fasteners,5.67,3,0,0.1134,0.67
Consumer,Pennsylvania,Office Supplies,Binders,11.088,7,0.7,-8.1312,0.67
Corporate,North Carolina,Office Supplies,Labels,5.04,1,0.2,1.638,0.67
Consumer,New York,Office Supplies,Paper,11.56,2,0,5.6644,0.67
Consumer,New York,Office Supplies,Supplies,6.36,2,0,0.0636,0.67
Consumer,California,Office Supplies,Art,5.88,2,0,1.7052,0.66
Corporate,New York,Office Supplies,Binders,12.192,4,0.2,4.1148,0.66
Consumer,Arizona,Office Supplies,Storage,10.744,1,0.2,0.8058,0.66
Corporate,Oregon,Office Supplies,Paper,5.184,1,0.2,1.8144,0.66
Consumer,Pennsylvania,Office Supplies,Binders,9.006,2,0.7,-7.2048,0.66
Consumer,California,Office Supplies,Fasteners,3.96,2,0,0.0792,0.66
Corporate,Alabama,Office Supplies,Binders,19.14,3,0,8.8044,0.66
Corporate,Oregon,Office Supplies,Binders,5.022,1,0.7,-3.5154,0.66
Consumer,California,Office Supplies,Storage,10.48,1,0,2.8296,0.66
Corporate,California,Furniture,Furnishings,9.24,3,0,2.9568,0.66
Corporate,Texas,Office Supplies,Binders,11.98,5,0.8,-19.168,0.66
Corporate,Florida,Office Supplies,Binders,6.642,9,0.7,-4.428,0.66
Consumer,Texas,Office Supplies,Binders,6.08,1,0.8,-10.336,0.66
Home Office,Texas,Office Supplies,Binders,11.646,9,0.8,-17.469,0.66
Consumer,Illinois,Office Supplies,Binders,8.69,5,0.8,-14.773,0.65
Consumer,California,Furniture,Chairs,194.848,4,0.2,12.178,0.65
Consumer,California,Office Supplies,Binders,17.088,4,0.2,5.5536,0.65
Consumer,Arizona,Office Supplies,Fasteners,8.376,3,0.2,2.7222,0.65
Consumer,California,Office Supplies,Paper,12.96,2,0,6.2208,0.65
Home Office,Texas,Furniture,Furnishings,8.544,2,0.6,-7.476,0.65
Home Office,Illinois,Office Supplies,Binders,13.456,1,0.8,-23.548,0.65
Consumer,New York,Office Supplies,Labels,5.22,2,0,2.4012,0.65
